filename,fwhm,threshold,center_ra,center_dec,field_width,field_height,pixel_scale,orientation,parity,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux_detected,mag,ra,dec,ra_hms,dec_dms,has_wcs,has_astrometry,aperture_sum,bkg_flux,flux,flux_err,snr,mag_calibrated,gaia_source_id,gaia_ra,gaia_dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,parallax,pmra,pmdec,simbad_main_id,otype,sp_type,rv_value,distance_result
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,257,581.65076,975.01633,0.4031049,-0.27584623,-0.49249041,49,0,10640,8.0829633,-2.2689265,83.818549,-5.4223705,5:35:16.45,-5:25:20.5,True,True,6995796.4,3645299.9,3350496.5,2527.0474,1325.8542,-16.312773,3017360970943283968,83.819099,-5.4216019,16.899443,13.184535,12.391271,0.79326439,2.3424826,2.3717604,-1.180163,[H97b] 20201,*,,,0.00068013551
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,258,521.97714,976.16125,0.4505525,-0.31523659,0.46129732,49,0,10033,11.304853,-2.6331623,83.84889,-5.3970899,5:35:23.73,-5:23:49.5,True,True,7186772.5,3778310.2,3408462.3,2538.4905,1342.7122,-16.331396,3017361142744845824,83.84857,-5.3961937,15.731174,13.176454,12.430671,0.74578285,2.5308843,1.8435624,1.8864907,2MASS J05352365-0523463,Or*,,,0.00093894425
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,259,537.16958,980.25594,0.44786893,0.19107776,-0.046675792,49,0,13858,11.573645,-2.6586754,83.843077,-5.4057108,5:35:22.34,-5:24:20.6,True,True,12747000,5778004.6,6968995.6,3162.984,2203.2978,-17.107925,3017361039676491392,83.842155,-5.4056328,17.944786,12.84689,12.178288,0.66860199,1.1031046,1.6509887,-1.4579222,V* V562 Ori,Or*,,,0.0013525653
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,260,592.19191,976.33327,0.42050971,-0.69249145,-0.82654283,49,0,7278,9.4676896,-2.44061,83.813851,-5.4275928,5:35:15.32,-5:25:39.3,True,True,4713153.4,2764617.2,1948536.2,2232.4892,872.80878,-15.724271,,,,,,,,,,,MLLA   41,,,,0.0011462837
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,261,428.05185,978.32368,0.48198708,-0.13535482,0.25096175,49,0,304,1.9923683,-0.74842405,83.896798,-5.3574761,5:35:35.23,-5:21:26.9,True,True,84958.093,134372.2,-49414.108,1728.0214,-28.595774,,3017362723299586688,83.897038,-5.3575558,13.607718,14.414718,12.697938,1.7167797,2.532343,1.8888286,0.82235239,[NW2007] OrionAN-0535354-52130,Y*?,,,0.0011140738
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,262,568.19147,977.92033,0.4129076,-0.22841378,-0.53342719,49,0,15579,25.169712,-3.5021956,83.826545,-5.4179863,5:35:18.37,-5:25:04.8,True,True,8453546.7,7647412.5,806134.16,1960.0016,411.29261,-14.766018,,,,,,,,,,,[OW94] 182-505,?,,,0.00070663063
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,263,528.69345,981.42438,0.4321294,0.1690339,-0.58025514,49,0,15559,22.763733,-3.3931087,83.847824,-5.4026208,5:35:23.48,-5:24:09.4,True,True,9364582.5,4374359.9,4990222.6,2832.9657,1761.4836,-16.7453,,,,,,,,,,,2MASS J05352332-0524075,*,,,0.0008204582
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,264,541.01444,983.41321,0.4259039,-0.93272965,-0.68937712,49,0,16808,17.368752,-3.0994215,83.842529,-5.4089489,5:35:22.21,-5:24:32.2,True,True,14835133,6108033.7,8727099.5,3429.6605,2544.5957,-17.352175,3017361039673740672,83.84206,-5.4091317,16.097027,12.545403,11.739521,0.80588245,2.5941991,3.2829766,-1.3257062,NAME Orion Bright Bar,reg,,,0.00045072451
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,265,518.75551,982.88591,0.40729275,0.16356212,-0.62952089,49,0,11453,14.761136,-2.9227995,83.853431,-5.3990435,5:35:24.82,-5:23:56.6,True,True,6661459.9,3272144.7,3389315.2,2534.7164,1337.1576,-16.32528,3017361074019679616,83.854511,-5.3982633,15.146874,13.002398,12.161836,0.84056187,2.5340595,0.66077938,2.109252,Parenago  2009,Or*,,,0.0013229411
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,266,765.38336,983.58531,0.47726443,-0.22306635,-0.098623653,49,0,12886,90.100577,-4.8868189,83.73038,-5.5062239,5:34:55.29,-5:30:22.4,True,True,593234.87,171596.93,421637.94,1859.3305,226.76869,-14.062349,3017265961968363904,83.730403,-5.5061373,8.9680109,8.9537497,8.9527092,0.0010404587,2.3827108,1.0378428,0.63509445,HD  36939,V*,,,8.2251485e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,267,608.33568,984.94571,0.33098991,-0.4691962,0.19191021,49,0,1724,1.1722421,-0.1725433,83.809529,-5.4388751,5:35:14.29,-5:26:20.0,True,True,1823058.8,1749108.4,73950.401,1763.3554,41.93732,-12.172351,,,,,,,,,,,COUP   608,X,,,0.00048071829
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,268,369.31522,988.91708,0.49504946,-0.08848806,0.014314554,49,0,3146,24.773548,-3.4849705,83.930779,-5.3373054,5:35:43.39,-5:20:14.3,True,True,76838.248,13618.804,63219.444,1760.31,35.913812,-12.002127,3017363238695654016,83.930309,-5.3372115,10.893752,11.410918,10.217409,1.1935091,12.871762,169.47332,-7.6567426,Wolf 1456,Em*,,,0.0012209563
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,269,506.49273,991.1286,0.44300147,-0.3973267,0.034996517,49,0,4460,3.4762753,-1.3527854,83.863154,-5.3978365,5:35:27.16,-5:23:52.2,True,True,4017054.7,2534005.5,1483049.2,2125.6813,697.68181,-15.427889,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,270,546.36861,994.16191,0.41055769,0.84437186,0.41560073,49,0,61116,199.14573,-5.7479275,83.844534,-5.4166215,5:35:22.69,-5:24:59.8,True,True,12783944,5387598.9,7396344.8,3229.8323,2290.0089,-17.172543,3017360936587007616,83.845427,-5.416054,5.0018144,4.9631591,4.9676008,-0.0044417381,2.9727999,1.0893145,2.3939192,[FDM2003] X 547,X,,,0.00023253316
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,271,543.50902,994.38015,0.49912514,0.39122127,0.43467873,49,0,58857,205.19358,-5.7804094,83.846059,-5.4154915,5:35:23.05,-5:24:55.8,True,True,12982065,4877347.7,8104717.3,3337.6922,2428.2399,-17.271845,3017360936587007616,83.845427,-5.416054,5.0018144,4.9631591,4.9676008,-0.0044417381,2.9727999,1.0893145,2.3939192,[HC2000]  73,*,,,0.0012360428
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,272,565.85416,994.94556,0.48064088,0.09481687,0.95279875,49,0,4013,1.4762921,-0.42293074,83.835131,-5.4254528,5:35:20.43,-5:25:31.6,True,True,5663997.1,3582653.4,2081343.7,2262.0379,920.11882,-15.795859,3017360902227514496,83.833973,-5.4260578,18.171835,14.194812,13.568557,0.62625504,,,,MLLA   55,Or*,,,0.0012990617
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,273,589.4225,993.06599,0.42132574,0.041139061,0.18209913,49,0,2847,2.4611251,-0.97783421,83.822525,-5.4347262,5:35:17.41,-5:26:05.0,True,True,2774152,2393277.8,380874.12,1848.336,206.06325,-13.951954,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,274,655.25317,996.25498,0.49066673,-0.066402098,-0.051710624,49,0,26091,185.15725,-5.6688518,83.790989,-5.4648304,5:35:09.84,-5:27:53.4,True,True,1220112.6,512067.04,708045.55,1934.8172,365.94959,-14.625153,3017360348171372672,83.790992,-5.4647744,8.3416405,8.4170456,8.1164942,0.30055141,2.4488636,1.6188877,1.7823465,[GC94b]  87,X,,,0.0010191579
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,275,503.71474,1001.1729,0.52228143,0.07817867,0.77507902,49,0,3918,2.2961167,-0.90248489,83.868919,-5.4016356,5:35:28.54,-5:24:05.9,True,True,3220020.4,2283419.5,936600.92,1993.006,469.94386,-14.928886,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,276,1074.9714,1002.7991,0.4868921,-0.35236862,-0.32209986,49,0,2280,15.581515,-2.9815242,83.583834,-5.6498631,5:34:20.12,-5:38:59.5,True,True,29490.196,-47211.854,76702.051,1764.1355,43.478549,-12.212017,3017257376331857536,83.583856,-5.6496486,10.795059,11.32523,10.115804,1.2094259,10.956277,28.113739,-14.433187,Brun 240,SB*,,,0.00029017004
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,277,365.98916,1004.7388,0.49468459,-0.35067928,0.088019567,49,0,194,1.4238641,-0.38367137,83.939334,-5.3437455,5:35:45.44,-5:20:37.5,True,True,62248.493,9079.2028,53169.29,1757.453,30.253605,-11.814152,3017363032537223424,83.939271,-5.3435715,14.099561,15.098461,13.082446,2.0160151,2.5270254,2.5989041,0.51549004,Brun 852,Or*,,,0.00018020166
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,278,486.85998,1007.1079,0.45673204,0.039669226,0.64114715,49,0,2771,2.0000165,-0.75258392,83.879932,-5.39729,5:35:31.18,-5:23:50.2,True,True,2077912.6,1424980.9,652931.7,1920.5217,339.97621,-14.537169,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,279,558.93583,1005.9544,0.48461596,-0.4551798,0.89883712,49,0,4107,2.0814848,-0.79593313,83.843387,-5.4279385,5:35:22.41,-5:25:40.6,True,True,5638429.1,2512215.4,3126213.7,2482.2743,1259.4151,-16.237547,3017360726129090176,83.843608,-5.4292266,16.419216,14.390944,13.348248,1.042696,2.4666263,-0.64814627,-0.52352504,V* V2389 Ori,Or*,,,0.0013112121
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,280,709.11316,1007.0371,0.49023211,-0.27857844,0.18496048,49,0,394,1.3037293,-0.28796856,83.768746,-5.4935289,5:35:04.50,-5:29:36.7,True,True,225845.46,208821.66,17023.793,1747.1393,9.7438099,-10.577641,3017266275504060800,83.768861,-5.4939754,14.394616,15.091208,13.281224,1.8099833,2.4846251,1.9386619,0.74029327,Parenago  1726,Or*,,,0.00046877233
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,281,508.86101,1006.62,0.39468145,0.61472401,0.12632227,49,0,3588,1.5534466,-0.47824079,83.868718,-5.4065779,5:35:28.49,-5:24:23.7,True,True,3515478.5,2356053.1,1159425.4,2048.1449,566.08565,-15.160607,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,282,723.05743,1008.7244,0.50070387,-0.11663594,-0.20929649,49,0,598,2.9861401,-1.1877754,83.762505,-5.5004088,5:35:03.00,-5:30:01.5,True,True,189585.28,169781.09,19804.185,1747.9348,11.330048,-10.741892,3017266168126793984,83.762497,-5.5004188,12.938311,13.821115,11.890455,1.9306593,2.7008352,0.047265773,-1.9208782,[H97b] 20534,Ir*,,,0.0012271054
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,283,487.2798,1008.902,0.41212764,0.14155647,0.77232068,49,0,2812,1.7916323,-0.63312223,83.880504,-5.3983654,5:35:31.32,-5:23:54.1,True,True,2120580.1,1558899.1,561680.99,1896.6162,296.149,-14.373724,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,284,529.1947,1009.849,0.4508105,0.017141868,-0.019043932,49,0,59909,267.53384,-6.0684468,83.859957,-5.4169946,5:35:26.39,-5:25:01.2,True,True,7004799.3,2768248.9,4236550.3,2696.6687,1571.0311,-16.567531,3017360833515044480,83.860008,-5.4168864,6.30193,6.2500958,6.3201437,-0.070047855,2.3870352,1.1610906,0.16184269,[KAC2006] J053526.4-052503,IR,,,0.00051300347
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,285,780.18657,1011.9111,0.51109271,-0.41850695,-0.2389932,49,0,532,3.207728,-1.2654938,83.735314,-5.5267395,5:34:56.48,-5:31:36.3,True,True,106755.06,101687.07,5067.985,1743.7144,2.9064307,-9.2620883,3017265760107995904,83.735344,-5.5267175,12.799277,13.706343,11.862114,1.8442287,2.6266602,1.0117158,-1.4330227,V* KO Ori,Or*,,,3.9062739e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,286,500.36999,1013.3003,0.561039,0.28986482,0.074456143,49,0,3143,1.7744113,-0.62263575,83.875874,-5.4062267,5:35:30.21,-5:24:22.4,True,True,2713914.5,2077321.6,636592.86,1916.2632,332.20533,-14.509654,3017360863568054528,83.877044,-5.4064192,13.646226,13.82512,12.393288,1.4318323,2.5139509,3.0704062,1.2589068,Brun 750,Or*,,,0.0011744571
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,287,238.15914,1015.2319,0.50341126,0.0041410269,-0.0071961977,49,0,508,3.9399675,-1.4887316,84.007806,-5.293589,5:36:01.87,-5:17:36.9,True,True,13353.8,1815.8406,11537.959,1745.5686,6.609857,-10.155322,3017369114210885632,84.007729,-5.2935042,12.735354,13.498093,11.877112,1.6209803,2.6557818,1.7539728,-0.85232562,V* V578 Ori,Or*,,,0.0001145762
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,288,568.70435,1014.0332,0.41845577,0.23715001,-0.0016213413,49,0,2938,1.5479161,-0.47436852,83.842021,-5.4361934,5:35:22.09,-5:26:10.3,True,True,2614802.3,2111822.6,502979.78,1881.0773,267.38922,-14.253876,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,289,585.22167,1014.7971,0.43869753,-0.094653739,0.15355602,49,0,3064,5.2267989,-1.7955895,83.834093,-5.4437288,5:35:20.18,-5:26:37.4,True,True,2079147.6,1944765.2,134382.37,1780.4085,75.478393,-12.820856,3017360313812222720,83.834033,-5.444192,12.5947,13.260269,11.592158,1.6681108,2.5821727,1.5694839,1.890786,V* V1338 Ori,TT*,,,0.00048072364
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,290,512.24886,1021.9737,0.48977998,0.22319743,0.93372702,49,0,2931,1.0226195,-0.02428522,83.873713,-5.4156922,5:35:29.69,-5:24:56.5,True,True,3598796.6,2246194.8,1352601.9,2094.773,645.70333,-15.327925,3017360799155292416,83.873261,-5.4158091,14.824137,14.308182,13.115497,1.1926851,2.4474568,1.038096,1.2669344,V* V1290 Ori,TT*,,,0.00046656236
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,291,540.39548,1022.1164,0.48228091,0.032105375,0.0088313417,49,0,4116,11.208386,-2.6238577,83.8597,-5.4279561,5:35:26.33,-5:25:40.6,True,True,4232294.1,2381474.9,1850819.2,2210.4957,837.28697,-15.66841,3017360661716621696,83.859791,-5.4278319,11.397721,11.933938,10.599612,1.3343258,2.5993915,0.56547097,1.59126,V* AK Ori,Or*,,,0.00014624652
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,292,581.80706,1021.9235,0.47463195,-0.082869019,-0.12525389,49,0,2689,2.2180207,-0.864914,83.838906,-5.4457986,5:35:21.34,-5:26:44.9,True,True,2089190.6,1853519.2,235671.39,1808.6302,130.3038,-13.430767,3017360627357038592,83.83914,-5.4455712,12.906979,13.62386,11.868279,1.7555819,2.3644469,0.36330549,0.6393741,V* V1523 Ori,Or*,,,0.00032381583
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,293,869.08355,1023.1273,0.49116771,-0.18415133,-0.1773591,49,0,33094,225.10943,-5.8809842,83.695724,-5.5708245,5:34:46.97,-5:34:15.0,True,True,1201122.9,27237.608,1173885.3,2051.6718,572.16037,-15.174064,3017264007761349504,83.695772,-5.5707253,7.9616151,8.0729198,7.6955295,0.37739038,2.2200253,2.7696361,-1.7433804,HD  36917,Or*,,,0.00010978292
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,294,825.74248,1023.9145,0.47413227,-0.17039443,-0.15147561,49,0,5870,41.867743,-4.0546989,83.717752,-5.5524462,5:34:52.26,-5:33:08.8,True,True,229841.43,50843.536,178997.9,1792.8943,99.837398,-13.13212,3017265515291765760,83.717743,-5.5523403,9.9764614,10.482512,9.3133287,1.1691828,2.6197498,17.190201,4.4161461,BD-05  1307,Or*,,,0.00011326534
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,295,568.67292,1027.926,0.4156378,-0.0075473155,0.82657134,49,0,2511,1.2806217,-0.26855217,83.848089,-5.4430986,5:35:23.54,-5:26:35.2,True,True,2168095.4,2032833.5,135261.91,1780.6555,75.961867,-12.827939,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,296,488.80738,1030.6765,0.46155692,-0.66022123,0.35513781,49,0,2398,1.0907862,-0.094349095,83.889226,-5.4098719,5:35:33.41,-5:24:35.5,True,True,1965831.7,1692363.4,273468.26,1819.0493,150.33582,-13.592267,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,297,693.80365,1033.3076,0.49176433,0.035175092,-0.072234343,49,0,732,3.8990015,-1.4773835,83.787848,-5.499979,5:35:09.08,-5:30:00.0,True,True,205473.08,177044.45,28428.622,1750.4001,16.241214,-11.13439,3017266206784582144,83.787739,-5.4997888,12.738749,13.422939,11.914048,1.5088911,2.5346967,1.459358,0.26070876,V* V356 Ori,Or*,,,0.00021398124
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,298,482.90676,1032.7366,0.43257626,-0.30454244,-0.13198397,49,0,2133,1.3044898,-0.28860173,83.893074,-5.4083417,5:35:34.34,-5:24:30.0,True,True,1677428,1396835.3,280592.6,1821.0065,154.08655,-13.620191,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,299,509.48369,1035.4969,0.48553626,-0.17496317,-0.0053012908,49,0,32630,220.18581,-5.8569733,83.880987,-5.4212294,5:35:31.44,-5:25:16.4,True,True,3063687.1,1914349.9,1149337.2,2045.6806,561.8361,-15.151119,3017360799155290368,83.880974,-5.4211978,8.2710075,8.2421274,8.0947609,0.14736652,2.451304,2.5097735,3.7309519,[DRS2009] 1149,*,,,0.00093163564
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,300,613.10917,1040.6162,0.48939168,0.15260853,0.42194822,49,0,1143,1.0275197,-0.029475437,83.831394,-5.4686663,5:35:19.53,-5:28:07.2,True,True,874878.8,741770.87,133107.94,1780.0505,74.777617,-12.81051,,,,,,,,,,,,,,,
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,301,541.46988,1043.4,0.50213983,0.080198011,-0.022945958,49,0,10895,64.801868,-4.5289688,83.868435,-5.439021,5:35:28.42,-5:26:20.5,True,True,2116252,1953844.4,162407.61,1788.2616,90.818708,-13.026516,3017359905802385152,83.868438,-5.4389819,9.5036516,9.5075359,9.4648075,0.042728424,2.6059049,-0.1056849,1.0064403,V* V1073 Ori,Or*,,,3.0937617e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,302,573.05312,1058.488,0.49525577,-0.05920709,0.095439913,49,0,3573,15.204038,-2.9548974,83.859213,-5.4602156,5:35:26.21,-5:27:36.8,True,True,1388696.9,1166223.6,222473.34,1804.9779,123.25544,-13.368195,3017359871442791168,83.859193,-5.4602108,11.442071,11.972754,10.696213,1.2765417,2.5372018,2.3000483,-1.0402598,V* V1232 Ori,Or*,,,2.462943e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,303,725.16479,1067.4466,0.52884085,-0.18678693,-0.60098457,49,0,277,1.0151961,-0.016374863,83.787034,-5.5305606,5:35:08.89,-5:31:50.0,True,True,137954.77,130740.52,7214.2478,1744.3297,4.1358281,-9.6454776,3017265279072422784,83.786882,-5.5303364,14.049271,14.60219,12.90313,1.6990604,,,,[SKN2015] AzTEC-Ori 270,mm,,,0.0012236297
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,304,688.34723,1070.4029,0.4863922,-0.034318019,-0.018322205,49,0,766,4.4904659,-1.6307285,83.806739,-5.5160866,5:35:13.62,-5:30:57.9,True,True,149275.53,144359.32,4916.2088,1743.6709,2.8194592,-9.2290758,3017265377852811776,83.806691,-5.5160168,12.52581,13.253396,11.675812,1.5775843,2.5970685,1.7385031,0.37582638,V* V488 Ori,Or*,,,7.9634887e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,305,712.45923,1081.7565,0.50083151,-0.72927916,-0.11382832,49,0,315,1.4671188,-0.41616324,83.799624,-5.5321827,5:35:11.91,-5:31:55.9,True,True,124051.76,125293,-1241.2383,1741.9043,-0.71257549,,3017265279071650688,83.799528,-5.5320503,13.570842,14.476265,12.575516,1.9007492,2.518683,2.6011208,1.5311066,Brun 556,Or*,,,0.00015718131
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,306,505.20984,1087.3123,0.48249984,0.055443546,0.074845962,49,0,1791,3.2443703,-1.2778261,83.905698,-5.4451829,5:35:37.37,-5:26:42.7,True,True,1171605.3,924262.84,247342.43,1811.8538,136.51345,-13.483247,3017359768363768832,83.905764,-5.4451129,12.854592,13.813927,11.881106,1.9328203,11.766862,3.0160103,-48.83211,V* NZ Ori,Or*,,,0.00028776985
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,307,232.9067,1091.7308,0.51048973,-0.22335232,-0.063095635,49,0,288,2.1982408,-0.85518815,84.043757,-5.3294214,5:36:10.50,-5:19:45.9,True,True,5289.3373,-3631.6811,8921.0184,1744.8189,5.1128621,-9.8760361,3017368014699258240,84.043723,-5.3291665,13.514942,14.227744,12.674187,1.5535574,2.5431127,1.4000429,-0.1351141,V* V502 Ori,Or*,,,0.00025263881
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,308,335.37302,1095.0165,0.48599558,-0.040959043,-0.017268713,49,0,15351,119.06996,-5.1895055,83.993969,-5.3754488,5:35:58.55,-5:22:31.6,True,True,421941.41,17250.485,404690.92,1854.7676,218.18956,-14.017809,3017361933025590016,83.993922,-5.375389,8.9879389,8.9676905,8.9981699,-0.030479431,3.0307133,0.66152801,-1.6940977,HD  37114,*,,,7.6320303e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,309,495.72104,1106.292,0.49563614,-0.15440832,-0.0029277815,49,0,1470,3.9545379,-1.4927394,83.918711,-5.4505246,5:35:40.49,-5:27:01.9,True,True,832528.38,732691.66,99836.716,1770.6803,56.383254,-12.498226,3017359699643655552,83.918735,-5.4504949,12.935148,13.381911,12.328782,1.0531292,3.639198,0.045373581,7.529447,Brun 820,*,,,3.0561705e-05
